"task_id","pair_id","batch_id","dataset_id","geometry_family","n","p","asset_path","source_sha256","repetition","pair_seed_base","pair_fold_seed","pair_response_seed","replicate_seed","fold_seed","response_seed","method","chart_dim_rule","search_policy","backend_variant","design_basis","design_drop_tol","ridge_multiplier_grid","ridge_condition_max","support_grid","degree_grid","kernel_grid","lambda_sync_grid","lambda_sync_search","local_candidate_search","local_candidate_search_control","result_path","status_path","log_path","skip_if_complete","status","status_file_exists","result_file_exists","elapsed_sec","started_at","finished_at","error_class","error_message"
"s3r_0107__LA_13K_SUB_N500__r03__local_auto__full","LA_13K_SUB_N500__r03__local_auto","FB09","LA-13K-SUB-N500","VALENCIA full phylotype matrix",500,178,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/LA-13K-SUB-N500.rds","f2a0dbea87b2df81d29a752796e1479b5988cb4180d744e5be90dc6e12a81b6e",3,21163707,21163708,21163709,21163707,21163708,21163709,"ps_lps","local.auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0107__LA_13K_SUB_N500__r03__local_auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0107__LA_13K_SUB_N500__r03__local_auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0107__LA_13K_SUB_N500__r03__local_auto__full.log",TRUE,"ok",TRUE,TRUE,571.093,"2026-06-07 16:23:12 EDT","2026-06-07 16:32:43 EDT",NA,NA
"s3r_0108__LA_13K_SUB_N500__r03__local_auto__screened","LA_13K_SUB_N500__r03__local_auto","FB09","LA-13K-SUB-N500","VALENCIA full phylotype matrix",500,178,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/LA-13K-SUB-N500.rds","f2a0dbea87b2df81d29a752796e1479b5988cb4180d744e5be90dc6e12a81b6e",3,21163707,21163708,21163709,21163707,21163708,21163709,"ps_lps","local.auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0108__LA_13K_SUB_N500__r03__local_auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0108__LA_13K_SUB_N500__r03__local_auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0108__LA_13K_SUB_N500__r03__local_auto__screened.log",TRUE,"ok",TRUE,TRUE,392.74,"2026-06-07 16:23:22 EDT","2026-06-07 16:29:54 EDT",NA,NA
"s3r_0109__SYN_PARA_LINE_N500__r01__auto__full","SYN_PARA_LINE_N500__r01__auto","FB10","SYN-PARA-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-PARA-LINE-N500.rds","954775928af6ddd4a92c60a844ab833561d4ea7c6a8aaf07286495ee42d1b9f1",1,21261607,21261608,21261609,21261607,21261608,21261609,"ps_lps","auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0109__SYN_PARA_LINE_N500__r01__auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0109__SYN_PARA_LINE_N500__r01__auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0109__SYN_PARA_LINE_N500__r01__auto__full.log",TRUE,"ok",TRUE,TRUE,50.487,"2026-06-07 16:25:10 EDT","2026-06-07 16:26:01 EDT",NA,NA
"s3r_0110__SYN_PARA_LINE_N500__r01__auto__screened","SYN_PARA_LINE_N500__r01__auto","FB10","SYN-PARA-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-PARA-LINE-N500.rds","954775928af6ddd4a92c60a844ab833561d4ea7c6a8aaf07286495ee42d1b9f1",1,21261607,21261608,21261609,21261607,21261608,21261609,"ps_lps","auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0110__SYN_PARA_LINE_N500__r01__auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0110__SYN_PARA_LINE_N500__r01__auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0110__SYN_PARA_LINE_N500__r01__auto__screened.log",TRUE,"ok",TRUE,TRUE,30.344,"2026-06-07 16:25:16 EDT","2026-06-07 16:25:46 EDT",NA,NA
"s3r_0111__SYN_PARA_LINE_N500__r01__local_auto__full","SYN_PARA_LINE_N500__r01__local_auto","FB10","SYN-PARA-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-PARA-LINE-N500.rds","954775928af6ddd4a92c60a844ab833561d4ea7c6a8aaf07286495ee42d1b9f1",1,21261707,21261708,21261709,21261707,21261708,21261709,"ps_lps","local.auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0111__SYN_PARA_LINE_N500__r01__local_auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0111__SYN_PARA_LINE_N500__r01__local_auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0111__SYN_PARA_LINE_N500__r01__local_auto__full.log",TRUE,"ok",TRUE,TRUE,56.522,"2026-06-07 16:25:34 EDT","2026-06-07 16:26:31 EDT",NA,NA
"s3r_0112__SYN_PARA_LINE_N500__r01__local_auto__screened","SYN_PARA_LINE_N500__r01__local_auto","FB10","SYN-PARA-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-PARA-LINE-N500.rds","954775928af6ddd4a92c60a844ab833561d4ea7c6a8aaf07286495ee42d1b9f1",1,21261707,21261708,21261709,21261707,21261708,21261709,"ps_lps","local.auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0112__SYN_PARA_LINE_N500__r01__local_auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0112__SYN_PARA_LINE_N500__r01__local_auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0112__SYN_PARA_LINE_N500__r01__local_auto__screened.log",TRUE,"ok",TRUE,TRUE,40.385,"2026-06-07 16:25:38 EDT","2026-06-07 16:26:19 EDT",NA,NA
"s3r_0113__SYN_PARA_LINE_N500__r02__auto__full","SYN_PARA_LINE_N500__r02__auto","FB10","SYN-PARA-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-PARA-LINE-N500.rds","954775928af6ddd4a92c60a844ab833561d4ea7c6a8aaf07286495ee42d1b9f1",2,21262607,21262608,21262609,21262607,21262608,21262609,"ps_lps","auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0113__SYN_PARA_LINE_N500__r02__auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0113__SYN_PARA_LINE_N500__r02__auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0113__SYN_PARA_LINE_N500__r02__auto__full.log",TRUE,"ok",TRUE,TRUE,49.932,"2026-06-07 16:25:50 EDT","2026-06-07 16:26:40 EDT",NA,NA
"s3r_0114__SYN_PARA_LINE_N500__r02__auto__screened","SYN_PARA_LINE_N500__r02__auto","FB10","SYN-PARA-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-PARA-LINE-N500.rds","954775928af6ddd4a92c60a844ab833561d4ea7c6a8aaf07286495ee42d1b9f1",2,21262607,21262608,21262609,21262607,21262608,21262609,"ps_lps","auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0114__SYN_PARA_LINE_N500__r02__auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0114__SYN_PARA_LINE_N500__r02__auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0114__SYN_PARA_LINE_N500__r02__auto__screened.log",TRUE,"ok",TRUE,TRUE,29.919,"2026-06-07 16:26:04 EDT","2026-06-07 16:26:34 EDT",NA,NA
"s3r_0115__SYN_PARA_LINE_N500__r02__local_auto__full","SYN_PARA_LINE_N500__r02__local_auto","FB10","SYN-PARA-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-PARA-LINE-N500.rds","954775928af6ddd4a92c60a844ab833561d4ea7c6a8aaf07286495ee42d1b9f1",2,21262707,21262708,21262709,21262707,21262708,21262709,"ps_lps","local.auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0115__SYN_PARA_LINE_N500__r02__local_auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0115__SYN_PARA_LINE_N500__r02__local_auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0115__SYN_PARA_LINE_N500__r02__local_auto__full.log",TRUE,"ok",TRUE,TRUE,56.04,"2026-06-07 16:26:22 EDT","2026-06-07 16:27:18 EDT",NA,NA
"s3r_0116__SYN_PARA_LINE_N500__r02__local_auto__screened","SYN_PARA_LINE_N500__r02__local_auto","FB10","SYN-PARA-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-PARA-LINE-N500.rds","954775928af6ddd4a92c60a844ab833561d4ea7c6a8aaf07286495ee42d1b9f1",2,21262707,21262708,21262709,21262707,21262708,21262709,"ps_lps","local.auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0116__SYN_PARA_LINE_N500__r02__local_auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0116__SYN_PARA_LINE_N500__r02__local_auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0116__SYN_PARA_LINE_N500__r02__local_auto__screened.log",TRUE,"ok",TRUE,TRUE,42.09,"2026-06-07 16:26:34 EDT","2026-06-07 16:27:17 EDT",NA,NA
"s3r_0117__SYN_PARA_LINE_N500__r03__auto__full","SYN_PARA_LINE_N500__r03__auto","FB10","SYN-PARA-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-PARA-LINE-N500.rds","954775928af6ddd4a92c60a844ab833561d4ea7c6a8aaf07286495ee42d1b9f1",3,21263607,21263608,21263609,21263607,21263608,21263609,"ps_lps","auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0117__SYN_PARA_LINE_N500__r03__auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0117__SYN_PARA_LINE_N500__r03__auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0117__SYN_PARA_LINE_N500__r03__auto__full.log",TRUE,"ok",TRUE,TRUE,48.819,"2026-06-07 16:26:36 EDT","2026-06-07 16:27:25 EDT",NA,NA
"s3r_0118__SYN_PARA_LINE_N500__r03__auto__screened","SYN_PARA_LINE_N500__r03__auto","FB10","SYN-PARA-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-PARA-LINE-N500.rds","954775928af6ddd4a92c60a844ab833561d4ea7c6a8aaf07286495ee42d1b9f1",3,21263607,21263608,21263609,21263607,21263608,21263609,"ps_lps","auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0118__SYN_PARA_LINE_N500__r03__auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0118__SYN_PARA_LINE_N500__r03__auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0118__SYN_PARA_LINE_N500__r03__auto__screened.log",TRUE,"ok",TRUE,TRUE,30.029,"2026-06-07 16:26:43 EDT","2026-06-07 16:27:13 EDT",NA,NA
"s3r_0119__SYN_PARA_LINE_N500__r03__local_auto__full","SYN_PARA_LINE_N500__r03__local_auto","FB10","SYN-PARA-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-PARA-LINE-N500.rds","954775928af6ddd4a92c60a844ab833561d4ea7c6a8aaf07286495ee42d1b9f1",3,21263707,21263708,21263709,21263707,21263708,21263709,"ps_lps","local.auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0119__SYN_PARA_LINE_N500__r03__local_auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0119__SYN_PARA_LINE_N500__r03__local_auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0119__SYN_PARA_LINE_N500__r03__local_auto__full.log",TRUE,"ok",TRUE,TRUE,53.83,"2026-06-07 16:27:05 EDT","2026-06-07 16:27:58 EDT",NA,NA
"s3r_0120__SYN_PARA_LINE_N500__r03__local_auto__screened","SYN_PARA_LINE_N500__r03__local_auto","FB10","SYN-PARA-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-PARA-LINE-N500.rds","954775928af6ddd4a92c60a844ab833561d4ea7c6a8aaf07286495ee42d1b9f1",3,21263707,21263708,21263709,21263707,21263708,21263709,"ps_lps","local.auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0120__SYN_PARA_LINE_N500__r03__local_auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0120__SYN_PARA_LINE_N500__r03__local_auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0120__SYN_PARA_LINE_N500__r03__local_auto__screened.log",TRUE,"ok",TRUE,TRUE,41.054,"2026-06-07 16:27:15 EDT","2026-06-07 16:27:56 EDT",NA,NA
"s3r_0121__SYN_SADDLE_LINE_N500__r01__auto__full","SYN_SADDLE_LINE_N500__r01__auto","FB11","SYN-SADDLE-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SADDLE-LINE-N500.rds","56bd88d6218f929f63f69fd8a256f3326cca096e5febbee03e0d6a4ba86d0014",1,21361607,21361608,21361609,21361607,21361608,21361609,"ps_lps","auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0121__SYN_SADDLE_LINE_N500__r01__auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0121__SYN_SADDLE_LINE_N500__r01__auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0121__SYN_SADDLE_LINE_N500__r01__auto__full.log",TRUE,"ok",TRUE,TRUE,49.356,"2026-06-07 16:27:17 EDT","2026-06-07 16:28:06 EDT",NA,NA
"s3r_0122__SYN_SADDLE_LINE_N500__r01__auto__screened","SYN_SADDLE_LINE_N500__r01__auto","FB11","SYN-SADDLE-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SADDLE-LINE-N500.rds","56bd88d6218f929f63f69fd8a256f3326cca096e5febbee03e0d6a4ba86d0014",1,21361607,21361608,21361609,21361607,21361608,21361609,"ps_lps","auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0122__SYN_SADDLE_LINE_N500__r01__auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0122__SYN_SADDLE_LINE_N500__r01__auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0122__SYN_SADDLE_LINE_N500__r01__auto__screened.log",TRUE,"ok",TRUE,TRUE,29.629,"2026-06-07 16:27:21 EDT","2026-06-07 16:27:50 EDT",NA,NA
"s3r_0123__SYN_SADDLE_LINE_N500__r01__local_auto__full","SYN_SADDLE_LINE_N500__r01__local_auto","FB11","SYN-SADDLE-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SADDLE-LINE-N500.rds","56bd88d6218f929f63f69fd8a256f3326cca096e5febbee03e0d6a4ba86d0014",1,21361707,21361708,21361709,21361707,21361708,21361709,"ps_lps","local.auto","full","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","full",NA,"/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0123__SYN_SADDLE_LINE_N500__r01__local_auto__full.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0123__SYN_SADDLE_LINE_N500__r01__local_auto__full.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0123__SYN_SADDLE_LINE_N500__r01__local_auto__full.log",TRUE,"ok",TRUE,TRUE,53.71,"2026-06-07 16:27:21 EDT","2026-06-07 16:28:14 EDT",NA,NA
"s3r_0124__SYN_SADDLE_LINE_N500__r01__local_auto__screened","SYN_SADDLE_LINE_N500__r01__local_auto","FB11","SYN-SADDLE-LINE-N500","synthetic stratified surface/curve",500,3,"/Users/pgajer/current_projects/geosmooth/split_handoffs/lps_local_auto_nonmanifold_first_batch_2026-06-05/assets/SYN-SADDLE-LINE-N500.rds","56bd88d6218f929f63f69fd8a256f3326cca096e5febbee03e0d6a4ba86d0014",1,21361707,21361708,21361709,21361707,21361708,21361709,"ps_lps","local.auto","screened","monomial_tiny_ridge","monomial",1e-08,1e-08,Inf,"15:35",2,"tricube","0;0.001;0.01;0.1;1;10","guarded","screened","top.n=8;max.candidates=12;neighbor.radius=1;guard.support.quantiles=0|0.5|1","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/results/s3r_0124__SYN_SADDLE_LINE_N500__r01__local_auto__screened.rds","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/status/s3r_0124__SYN_SADDLE_LINE_N500__r01__local_auto__screened.json","/Users/pgajer/current_projects/geosmooth/split_handoffs/ps_lps_s3r_light_seedmatched_20260607_002/logs/s3r_0124__SYN_SADDLE_LINE_N500__r01__local_auto__screened.log",TRUE,"ok",TRUE,TRUE,38.455,"2026-06-07 16:27:27 EDT","2026-06-07 16:28:05 EDT",NA,NA
